LocationID,ApogeeID,min_log(R51),min_log(R101),min_log(R151),min_log(R151/R101),min_log(R101/R51),max_log(xr),Identifier
1220,5173,2M05403418-0121540,0.8696,0.95,0.9990000000000001,0.049,0.0804,0.6509,JRC
1221,5173,2M05403450-0230222,0.9491,1.0514,1.1109,0.0595,0.1022,0.6361,JRC
1222,4615,2M05404192-0953114,0.7149,0.8422,0.9259999999999999,-0.0412,-0.0341,1.1523,JRC
1223,5105,2M05404374+3247570,0.9528,1.041,1.093,0.052000000000000005,0.0882,0.6699,JRC
1224,5173,2M05404464-0222440,0.8735,0.9433,1.0038,0.0536,-0.0424,0.8158,JRC
1225,4614,2M05404467-0729544,0.7361,0.8290000000000001,0.8529,0.0239,0.0929,0.9032,JRC
1226,4614,2M05404511-0722250,0.7575,0.7066,0.743,0.0365,-0.0509,1.3551,JRC
1227,4615,2M05405342-0814580,0.8657,0.9189,0.9668,0.048,0.0531,0.6731,JRC
1228,4615,2M05405530-0813169,0.7416,0.8853,0.9697,0.0844,0.1437,0.7179,JRC
1229,5173,2M05405650-0122162,0.9357,1.0142,1.0755,0.0613,0.0784,0.7473,JRC
1230,5169,2M05405705+1014249,0.8734,0.9908,1.0656,0.0105,0.032,1.3737,JRC
1231,5169,2M05405838+1107387,0.6113,0.7448,0.8234,0.0199,0.1268,1.6903,JRC
1232,5080,2M05411144+5210189,0.7027,0.7055,0.7038,-0.1115,-0.0824,1.4779,JRC
1233,4615,2M05411524-0752111,0.4281,0.5729,0.6588,0.0859,0.1449,0.8427,JRC
1234,4614,2M05411633-0735362,0.8534,0.7886,0.8281,0.0396,-0.0648,1.6923,JRC
1235,4615,2M05412033-0815231,0.9211,0.9582,0.9929,0.0347,0.0372,1.0668,JRC
1236,5169,2M05412279+1006435,0.9389,1.0209,1.0725,0.0516,0.08199999999999999,0.7473,JRC
1237,4615,2M05412451-0856320,0.5757,0.7089,0.7889,-0.0435,-0.0885,1.0535,JRC
1238,4615,2M05412534-0805547,0.6471,0.5925,0.6331,0.0245,-0.0787,1.7172,JRC
1239,4615,2M05412670-0842245,0.9877,1.0418,1.0475,-0.0622,0.0541,0.9103,JRC
1240,4615,2M05412783-0911007,0.9767,0.8481,0.9079,0.0598,-0.1285,1.4413,JRC
1241,5173,2M05412833-0213596,0.7391,0.8436,0.9246,0.081,0.1044,0.504,JRC
1242,5173,2M05412871-0248083,0.7851,0.7114,0.7531,0.0417,-0.0736,1.6002,JRC
1243,4615,2M05413338-0759562,0.5638,0.7033,0.7871,0.0838,0.1396,0.9678,JRC
1244,4615,2M05413591-0929350,0.948,1.0444,1.0579,0.0136,0.0964,1.5016,JRC
1245,5173,2M05413819-0146300,0.7802,0.8739,0.9391,0.0652,0.0937,0.6642,JRC
1246,4154,2M05414088+2804450,0.8666,0.9946,1.0184,-0.1765,0.0525,1.7021,JRC
1247,5173,2M05414248-0148013,0.9789,1.0193,1.064,0.0447,0.0404,0.8915,JRC
1248,5173,2M05414508-0151443,0.9331,0.9058,0.9448,0.039,-0.0273,0.652,JRC
1249,5173,2M05414780-0159036,0.6362,0.5767,0.5878,0.0111,-0.0595,1.4896,JRC
1250,4615,2M05415134-0751483,0.7928,0.7741,0.8312,0.0137,-0.1475,1.0463,JRC
1251,5173,2M05415257-0203515,0.7127,0.7784,0.838,0.0596,0.0657,0.9957,JRC
1252,5173,2M05415419-0148017,1.0201,0.9433,1.0023,0.0428,-0.0769,1.4515,JRC
1253,4615,2M05420151-0756153,0.9108,0.9282,0.9399,0.0117,0.0174,1.2346,JRC
1254,4431,2M05420795+3849453,0.5264,0.6722,0.7591,0.0865,0.1458,0.9498,JRC
1255,4615,2M05420800-0812028,0.897,0.8602,0.9258,0.0656,-0.0368,0.8188,JRC
1256,4615,2M05422236-0955138,0.8824,0.9433,0.9977,-0.0837,0.0609,1.4447,JRC
1257,4600,2M05422354+5436050,1.0023,0.6890000000000001,0.7031,0.0141,-0.3499,1.3749,JRC
1258,4615,2M05422393-0809459,0.4375,0.5785,0.6618,0.0833,0.141,0.9144,JRC
1259,4615,2M05422459-0805077,0.8959999999999999,0.9746,0.9371,-0.0375,0.0785,1.2353,JRC
1260,5172,2M05422853-0042057,0.8115,0.8662,0.9302,0.0639,0.0547,1.2303,JRC
1261,4615,2M05422916-0758294,0.941,0.8332,0.9083,0.0751,-0.1078,1.7134,JRC
1262,4615,2M05423222-0838503,0.9184,1.0424,1.1129,0.0706,0.1239,1.0,JRC
1263,5086,2M05423342+1547176,0.8657,0.855,0.884,-0.1473,-0.1855,1.3905,JRC
1264,4154,2M05423657+2819313,0.9575,1.0307,1.0697,0.0391,0.0732,0.5166,JRC
1265,4326,2M05423918+4552465,0.4563,0.5956,0.6765,0.0413,0.1358,0.6734,JRC
1266,4615,2M05424210-0815152,0.8509,0.9264,0.9801,0.0537,0.0755,0.9524,JRC
1267,4615,2M05424913-0820370,0.7451,0.8422,0.9125,0.0703,0.09699999999999999,0.9581,JRC
1268,4566,2M05430011+2020578,0.8809999999999999,0.9154,0.9094,-0.0059,0.0344,1.2054,JRC
1269,4615,2M05430592-0821505,0.9777,0.9778,1.0456,0.0196,-0.0009,1.55,JRC
1270,4615,2M05431263-0834420,0.8315,0.8977,0.9216,0.0239,0.0661,0.8907,JRC
1271,4615,2M05431901-0816294,0.4902,0.5991,0.6788,0.0103,-0.1568,1.5386,JRC
1272,4615,2M05432464-0813275,0.5177,0.6253,0.7039,0.064,0.0451,1.0596,JRC
1273,5172,2M05433351+0112488,0.5434,0.6159,0.7006,0.0847,0.0725,0.7806,JRC
1274,4290,2M05444569-0525344,0.9471,1.0483,1.0775,0.0292,0.0702,1.2862,JRC
1275,4327,2M05445219+1130593,0.8583,0.8334,0.8252,-0.0082,-0.0737,1.5742,JRC
1276,4600,2M05445847+5357043,0.8342,0.965,1.0219,-0.0479,-0.2069,1.0994,JRC
1277,4615,2M05454652-0810457,0.7131,0.846,0.9229,-0.0486,0.0969,1.2587,JRC
1278,4154,2M05455730+2811469,0.9958,1.1124,1.131,0.001,-0.0262,0.6944,JRC
1279,5172,2M05455935+0029208,0.8688,0.8057,0.866,0.0603,-0.0631,1.4341,JRC
1280,5086,2M05460266+1442125,0.4966,0.6372,0.7228,0.0563,0.0947,1.0590000000000002,JRC
1281,5172,2M05460477-0014165,0.8777,0.8343,0.8174,-0.017,-0.0434,1.234,JRC
1282,4154,2M05461844+2941531,0.9940000000000001,1.1225,1.1876,-0.025,0.0709,0.591,JRC
1283,5172,2M05461906+0003295,0.9079,0.9432,0.9516,0.0078,0.0353,1.3951,JRC
1284,4154,2M05462144+2946373,0.8868,0.9584,0.9552,-0.0439,-0.0469,0.8229,JRC
1285,5172,2M05462783+0005483,0.9692,0.9672,1.0337,0.0665,-0.002,0.8811,JRC
1286,5172,2M05463005+0012096,0.8707,0.995,1.0632,0.0682,0.1243,0.9787,JRC
1287,5172,2M05463328+0002518,0.934,0.9736,1.0212,0.0476,0.0395,0.8648,JRC
1288,4154,2M05463489+2738029,0.452,0.5969,0.6792,0.0823,0.0932,1.3004,JRC
1289,5172,2M05464194+0020027,0.8215,0.9239,0.9829,0.059000000000000004,0.081,0.7343,JRC
1290,5172,2M05464235+0012094,0.4841,0.444,0.5265,0.0825,-0.1003,1.1778,JRC
1291,4290,2M05464481-0348318,0.8325,0.851,0.8772,-0.013000000000000001,-0.1667,1.5781,JRC
1292,4327,2M05465446+1147092,0.9929,1.0681,0.993,-0.1643,0.0009,1.2184,JRC
1293,5172,2M05470726+0019322,0.7322,0.7937,0.8565,0.0628,0.0614,1.083,JRC
1294,5080,2M05470887+5058122,0.9156,1.0563,1.1315,0.0684,0.1198,0.8016,JRC
1295,4599,2M05472048+0223043,0.736,0.8798,0.9632,0.0726,0.1399,0.7478,JRC
1296,5172,2M05473190+0133237,0.47100000000000003,0.5429,0.6213,0.0529,0.0719,1.1683,JRC
1297,5172,2M05473576+0038399,0.7188,0.7019,0.7271,0.0252,-0.0169,1.5795,JRC
1298,5172,2M05474500+0038418,0.7333,0.8347,0.8798,0.0451,0.0883,1.5001,JRC
1299,5172,2M05480297-0028336,0.8244,0.9507,1.0286,0.0778,0.1263,0.6678,JRC
1300,4327,2M05481902+1257499,0.903,0.8290000000000001,0.7945,-0.1803,-0.4912,1.4542,JRC
1301,4599,2M05502062+0416579,0.8844,0.812,0.8131,0.0011,-0.0724,1.3327,JRC
1302,4599,2M05502340+0420349,0.5539,0.6781,0.7542,0.0737,0.1242,0.8825,JRC
1303,5080,2M05503012+5258322,0.4254,0.5708,0.6578,-0.0106,0.0787,0.6975,JRC
1304,4561,2M05504191+3525569,0.67,0.7041,0.7559999999999999,0.0217,-0.0795,1.2396,JRC
1305,4561,2M05510657+3249450,0.9231,0.8617,0.8781,0.016,-0.0711,1.3672,JRC
1306,4594,2M05511998+2546264,0.7374,0.8531,0.8883,-0.0372,0.0159,0.6975,JRC
1307,5151,2M05513819+4211445,0.5119,0.6553,0.7392,0.0787,0.1434,1.254,JRC
1308,4290,2M05520157-0529439,0.7066,0.8499,0.8664,0.0165,-0.2107,1.0678,JRC
1309,4599,2M05522956+0343056,0.9498,0.9072,0.8987,-0.0185,-0.051,1.2097,JRC
1310,4599,2M05524331+0225029,0.8888,0.8259,0.8269,0.001,-0.0783,1.5467,JRC
1311,5080,2M05525247+5151272,0.9239,0.9929,1.0526,-0.0994,-0.3452,1.4147,JRC
1312,4290,2M05533254-0421192,0.7063,0.429,0.5059,0.0769,-0.7248,1.3521,JRC
1313,5084,2M05533629+2511382,0.8279,0.6754,0.7475,-0.047,-0.1524,1.7499,JRC
1314,5084,2M05534113+2515352,0.6758,0.6324,0.7112,0.0481,-0.113,1.7447,JRC
1315,5084,2M05534495+2650052,0.9412,1.0611,1.0395,-0.1685,-0.0512,1.6213,JRC
1316,5084,2M05580210+2631429,0.6262,0.4547,0.5154,0.0468,-0.8654,1.5598,JRC
1317,5084,2M05582148+2549515,0.2926,0.4045,0.4838,-0.2018,0.0078,0.9685,JRC
1318,4156,2M05590466+3017197,0.9433,1.0657,1.1257,-0.0044,0.11199999999999999,0.6118,JRC
1319,4156,2M05592230+3203416,0.7551,0.8969,0.9509,0.0406,0.0876,0.5854,JRC
1320,4156,2M05593050+3038112,0.4365,0.4933,0.5743,0.0227,0.011000000000000001,1.6122,JRC
1321,4156,2M06012273+3046403,0.9619,1.0176,0.9167,-0.1008,0.0557,1.6964,JRC
1322,4156,2M06022375+3101021,0.5136,0.6556,0.7338,-0.0542,-0.23600000000000002,0.8015,JRC
1323,4156,2M06031425+2949475,0.706,0.8473,0.9293,0.0649,0.1347,0.8161,JRC
1324,4156,2M06031578+2952126,0.3411,0.4845,0.5661,-0.0871,-0.1027,0.9461,JRC
1325,4156,2M06034934+3019208,0.9057,0.7824,0.8558,-0.0069,-0.1588,1.6463,JRC
1326,4156,2M06044973+3134211,0.9169,0.9386,0.9054,-0.0623,-0.0232,1.2339,JRC
1327,4156,2M06051239+3006116,0.5545,0.6905,0.7766,0.0722,0.1107,0.9464,JRC
1328,5177,2M06051587-0558539,0.7646,0.7202,0.8046,0.0844,-0.0445,1.3743,JRC
1329,4258,2M06060612+1336334,0.8222,0.9551,1.0311,0.0145,0.0772,0.797,JRC
1330,4156,2M06061420+3001449,0.7340000000000001,0.8741,0.9537,0.0235,0.1251,0.9391,JRC
1331,5177,2M06061979-0614140,0.3707,0.5191,0.6007,0.0816,0.1485,0.7043,JRC
1332,4258,2M06062902+1349573,0.434,0.5761,0.6434,-0.2992,0.091,1.2021,JRC
1333,5087,2M06063884+1916034,0.9485,1.0663,1.1118,-0.111,0.0712,1.4183,JRC
1334,5177,2M06064222-0544113,0.5634,0.7029,0.7751,0.0722,0.1395,0.7959,JRC
1335,4156,2M06064279+3129067,0.2863,0.4247,0.5075,0.0645,0.1302,1.3895,JRC
1336,5177,2M06064521-0641457,1.1094,0.8832,0.8932,0.0101,-0.2262,1.0147,JRC
1337,4418,2M06070703+2418045,0.5405,0.6854,0.7731,0.0529,0.1096,1.234,JRC
1338,4258,2M06073728+1348398,0.9564,1.0575,1.0466,-0.0426,0.0893,0.5166,JRC
1339,5177,2M06073849-0608022,0.3372,0.4775,0.5579,0.0803,0.1403,1.1034,JRC
1340,4418,2M06073901+2416594,0.7346,0.7032,0.7354,0.0152,-0.2104,1.2614,JRC
1341,5087,2M06073972+1904111,0.8645,0.6982,0.6871,-0.032,-0.1783,1.6351,JRC
1342,4418,2M06074468+2426104,0.521,0.6598,0.7469,0.0304,0.0019,1.6642,JRC
1343,5177,2M06074889-0616350,0.9907,1.0498,1.1356,0.0858,0.0591,0.8589,JRC
1344,5177,2M06075790-0531122,0.8834,0.5775,0.5307,-0.0468,-0.3059,1.4774,JRC
1345,5177,2M06081491-0623029,0.9361,0.6284,0.5324,-0.096,-0.3077,1.4480000000000002,JRC
1346,5177,2M06081498-0635010,0.4287,0.5712,0.6525,0.0813,0.1425,0.8234,JRC
1347,4418,2M06081572+2403336,0.8967,1.0248,1.0981,0.0734,0.1281,0.8151,JRC
1348,4418,2M06082178+2446030,0.3463,0.4413,0.5143,-0.1195,-0.0954,1.6555,JRC
1349,5177,2M06083071-0555532,0.6546,0.5438,0.6247,0.0809,-0.1109,1.4224,JRC
1350,5177,2M06083832-0643367,0.7361,0.866,0.9459,0.0799,0.1299,0.8708,JRC
1351,4418,2M06085946+2418364,0.6834,0.8187,0.8892,0.0187,0.0313,1.3574,JRC
1352,5087,2M06091335+2028492,0.9754,0.9934,0.9420000000000001,-0.0514,-0.0834,1.6941,JRC
1353,4418,2M06092222+2444208,0.8317,0.7642,0.7624,-0.0591,-0.083,1.2919,JRC
1354,4418,2M06092708+2413452,0.3955,0.5093,0.5907,0.0465,-0.4499,1.4802,JRC
1355,5087,2M06093663+2032436,0.9499,1.0829,1.1038,-0.1097,-0.2214,1.5003,JRC
1356,4418,2M06093800+2423342,0.6154,0.6405,0.7237,-0.0494,-0.0718,1.2021,JRC
1357,5087,2M06094127+2027593,0.7489,0.6944,0.7453,-0.0052,-0.1036,1.4376,JRC
1358,5177,2M06094655-0603405,0.917,0.6807,0.6732,-0.0076,-0.2363,1.7351,JRC
1359,4418,2M06094745+2423085,0.8023,0.9492,1.012,0.0259,0.1272,0.5109,JRC
1360,5087,2M06095024+2037420,0.9085,1.0005,1.0643,-0.0488,-0.0985,0.5462,JRC
1361,4418,2M06101131+2405450,0.9426,0.8655,0.8789,-0.0113,-0.0771,1.3333,JRC
1362,4571,2M06104205+1107473,0.4245,0.3136,0.3739,-0.024,-0.1473,1.4793,JRC
1363,4418,2M06104314+2408273,0.8591,1.0051,1.0849,0.042,0.1097,0.8432,JRC
1364,4595,2M06105094+2036417,0.4521,0.4027,0.4822,0.0795,-0.0845,1.3817,JRC
1365,5087,2M06105418+2033393,0.7125,0.7988,0.6624,-0.1433,-0.1138,1.6584,JRC
1366,5177,2M06105476-0606455,0.6636,0.7651,0.8269,0.0618,0.1015,0.9555,JRC
1367,5177,2M06105630-0640278,0.7509999999999999,0.8338,0.8973,0.0635,0.0827,0.9867,JRC
1368,5177,2M06105635-0614259,0.9669,0.6457,0.4793,-0.1664,-0.3212,1.1122,JRC
1369,5177,2M06110287-0543199,0.4337,0.5603,0.6364,0.0761,0.1266,1.2668,JRC
1370,4149,2M06115434+3215409,0.8597,0.9524,0.9585,-0.0606,-0.2856,1.3362,JRC
1371,5177,2M06120298-0731154,0.6293,0.7596,0.8385,0.0789,0.1303,0.9897,JRC
1372,4601,2M06123495+4145095,0.7465,0.1915,0.14300000000000002,-0.0485,-0.6735,1.4472,JRC
1373,4571,2M06125177+1140142,0.42100000000000004,0.4438,0.5268,0.0221,0.0228,1.1783,JRC
1374,4573,2M06130913+0640221,0.3997,0.5475,0.5995,0.052000000000000005,0.1386,1.3481,JRC
1375,5117,2M06131926+4540397,0.9122,0.8883,0.8152,-0.0731,-0.0239,1.7405,JRC
1376,4601,2M06132183+4057302,0.3907,0.5376,0.6154,-0.0297,-0.0936,1.1398,JRC
1377,4565,2M06133561+2433362,0.3795,0.5101,0.5901,0.08,0.1306,0.831,JRC
1378,4123,2M06133642-0201021,0.9363,1.0718,1.0894,0.0176,0.0541,0.5426,JRC
1379,4604,2M06134179+5644321,0.8072,0.9453,0.9002,-0.0452,0.0973,1.1066,JRC
1380,4604,2M06140066+5758204,0.8763,1.018,1.0834,0.0223,0.0892,0.5441,JRC
1381,4571,2M06144155+1048140,0.7694,0.7757,0.7240000000000001,-0.0527,-0.1428,1.1031,JRC
1382,4123,2M06144376-0118064,0.3823,0.5198,0.603,0.0765,0.1375,1.072,JRC
1383,4123,2M06153137-0023325,0.9884,1.0248,1.0702,-0.0139,-0.1496,0.9043,JRC
1384,4595,2M06153889+1942122,0.5059,0.6297,0.7098,0.0801,-0.4397,1.3292,JRC
1385,4604,2M06155451+5532531,0.4958,0.6304,0.7093,0.0124,-0.4115,1.2925,JRC
1386,4601,2M06155982+3958486,0.479,0.5319,0.6161,0.0819,-0.1901,1.4438,JRC
1387,4571,2M06160452+1032314,0.9207,1.0148,1.0529,-0.0277,0.0332,1.2458,JRC
1388,4149,2M06160851+3259089,0.4192,0.56,0.6452,0.0646,0.1085,0.9965,JRC
1389,4273,2M06170663+1427296,0.6649,0.6044,0.6184,-0.1095,-0.1529,1.6143,JRC
1390,4123,2M06174372-0139422,0.9425,0.3719,0.4554,0.0805,-0.62,1.3391,JRC
1391,4604,2M06182810+5621575,0.526,0.5999,0.677,-0.0019,-0.0956,1.2435,JRC
1392,4123,2M06184995-0042094,0.3451,0.4686,0.5529999999999999,0.0284,-0.3588,1.239,JRC
1393,5117,2M06192400+4429173,0.83,0.9593,1.036,0.0371,0.0498,0.524,JRC
1394,4273,2M06194579+1611337,0.6066,0.7324,0.8042,0.015,-0.299,1.3882,JRC
1395,4123,2M06194863-0150024,0.6245,0.3262,0.4112,0.0018,-0.7167,1.7013,JRC
1396,4149,2M06195901+3259327,0.2907,0.3117,0.3914,0.057,-0.1589,1.594,JRC
1397,4604,2M06200432+5655313,0.8665,0.8488,0.8572,0.0084,-0.3731,1.5756,JRC
1398,4273,2M06212323+1701485,0.3621,0.5073,0.5909,-0.1014,0.0844,1.1303,JRC
1399,4149,2M06214829+3402119,0.4082,0.3055,0.3676,0.055999999999999994,-0.7458,1.7431,JRC
1400,4601,2M06221157+4002357,0.9570000000000001,0.9903,0.9556,-0.13,-0.205,1.4898,JRC
1401,4149,2M06222070+3326564,0.7617,0.9024,0.9729,-0.0084,0.0987,0.5528,JRC
1402,4567,2M06232739+2123478,1.2675,0.7412,0.8253,0.0841,-0.5286,1.367,JRC
1403,4575,2M06245382+0519115,0.912,0.8694,0.915,0.0245,-0.0436,1.7296,JRC
1404,5088,2M06253843+1337144,1.1307,0.8841,0.8754,-0.0087,-0.2638,1.6164,JRC
1405,5088,2M06254578+1339498,0.5387,0.6794,0.7579,0.0284,-0.3272,1.0651,JRC
1406,4266,2M06260776-3157010,0.8788,0.8994,0.9192,0.0198,0.0206,1.6291,JRC
1407,4158,2M06265270+0015328,0.9039,0.9702,1.0305,-0.1446,-0.0886,1.2623,JRC
1408,4158,2M06271438-0004459,0.7351,0.882,0.9266,0.0447,0.1439,0.574,JRC
1409,5088,2M06275180+1244084,0.6481,0.7711,0.8435,0.0312,0.0273,1.1599,JRC
1410,4146,2M06282903+1810490,0.9774,0.4022,0.4837,0.0814,-0.9264,1.3363,JRC
1411,4146,2M06283864+1715028,0.8344,0.8256,0.9066,0.003,-0.0087,1.0212,JRC
1412,4158,2M06290113+0103185,0.6779999999999999,0.7436,0.8187,-0.1765,-0.1855,0.8231,JRC
1413,5088,2M06290653+1118068,0.4772,0.625,0.7089,0.0711,0.1478,1.0041,JRC
1414,4158,2M06290694+0058170,0.6273,0.7626,0.8417,0.0304,0.0888,0.9304,JRC
1415,4146,2M06292642+1801231,0.9795,1.1162,1.0912,-0.1673,-0.0803,0.9666,JRC
1416,4411,2M06293071+0555037,0.9259,1.0359,1.0372,0.0012,0.0487,0.5911,JRC
1417,4146,2M06294483+1642357,0.7316,0.8785,0.9454,0.0545,0.0984,0.7532,JRC
1418,4605,2M06295087+5118010,0.4641,0.6094,0.6941,0.0711,0.0708,0.9702,JRC
1419,4266,2M06295728-3210256,0.6962,0.8437,0.9299,0.0646,0.1008,1.0181,JRC
1420,4158,2M06300433+0118350,0.4312,0.573,0.6549,0.0622,0.1224,0.8373,JRC
1421,4146,2M06302625+1713191,0.898,0.9752,1.0155,-0.1672,-0.3383,1.2893,JRC
1422,4146,2M06303348+1719137,0.9286,1.0193,0.8447,-0.2143,0.0323,1.5641,JRC
1423,4323,2M06305923+0952400,0.9296,0.9267,0.9824,-0.0683,-0.2039,1.1746,JRC
1424,4266,2M06311335-3130208,0.9209999999999999,1.0659,1.138,0.0062,0.1141,0.8351,JRC
1425,4158,2M06314851-0033164,0.3706,0.5139,0.5907,0.0765,0.1394,1.2659,JRC
1426,4411,2M06315630+0454161,0.624,0.6709,0.7111,-0.057999999999999996,-0.3863,1.4103,JRC
1427,4411,2M06320210+0456471,0.7858,0.8324,0.8663,-0.0585,-0.2455,0.7543,JRC
1428,4146,2M06321763+1700078,0.5309,0.6701,0.7387,-0.0962,-0.2475,0.9912,JRC
1429,5083,2M06322785+3408213,0.9437,0.9135,0.9273,0.0138,-0.0891,0.9661,JRC
1430,4278,2M06323345+3330323,0.9218,0.8021,0.7738,-0.1456,-0.4936,1.5532,JRC
1431,4146,2M06330041+1633520,0.741,0.8888,0.9696,0.0807,0.1469,0.672,JRC
1432,5083,2M06330684+3510456,0.9057,1.028,1.0493,-0.0649,0.0599,1.6406,JRC
1433,5090,2M06332971+0636476,0.9325,1.0037,1.0389,-0.0732,-0.2058,0.7672,JRC
1434,5083,2M06333254+3426462,0.6970000000000001,0.8435,0.9202,-0.0661,0.0925,0.8346,JRC
1435,4411,2M06334992+0440556,0.7752,0.8771,0.9349,0.0216,0.0615,0.8445,JRC
1436,4158,2M06335007+0001422,0.8156,0.9436,1.0112,0.0373,0.0718,0.8893,JRC
1437,4146,2M06335441+1722526,0.7951,0.8367,0.7901,-0.0466,-0.1843,1.4339,JRC
1438,4605,2M06340628+5038344,0.6934,0.8331,0.9127,0.0764,0.1323,0.9835,JRC
1439,4605,2M06342211+5039578,0.9045,0.8557,0.8372,-0.0185,-0.0538,1.3373,JRC
1440,4411,2M06344417+0553228,0.5238,0.6653,0.7493,0.071,0.1113,0.8502,JRC
1441,4158,2M06345747-0004001,0.9747,1.1009,1.1668,0.0252,0.1262,0.8573,JRC
1442,4411,2M06350057+0428276,0.7208,0.8666,0.9492,0.0441,0.0916,0.6198,JRC
1443,4158,2M06350688+0056581,0.6927,0.833,0.895,-0.0622,-0.0423,1.7263,JRC
1444,5090,2M06350786+0518524,0.784,0.7356,0.7085,-0.1548,-0.3946,1.6578,JRC
1445,4411,2M06351002+0409175,0.8354,0.9638,1.0271,-0.0253,0.0945,0.7337,JRC
1446,4605,2M06351099+5023151,0.5882,0.5282,0.596,0.0575,-0.4029,1.4482,JRC
1447,4158,2M06352191+0101217,0.9978,1.1197,1.1676,-0.0331,0.1071,1.1417,JRC
1448,4278,2M06352208+3351329,0.8618,0.8784,0.9117,-0.053,-0.2869,1.5794,JRC
1449,4146,2M06355074+1642289,0.9916,1.0597,0.995,-0.1185,-0.0028,0.9067,JRC
1450,4323,2M06361244+0857448,0.9922,0.9854,0.9662,-0.0192,-0.0068,1.4181,JRC
1451,4278,2M06361902+3308443,0.4712,0.6153,0.6998,0.0828,0.1441,0.9606,JRC
1452,4146,2M06370624+1717318,0.93,1.0661,1.1359,-0.08199999999999999,0.0883,1.0657,JRC
1453,4323,2M06372176+0949348,0.3987,0.5388,0.6184,0.0743,0.1401,0.9949,JRC
1454,5090,2M06373032+0446494,0.8824,0.8134,0.8542,-0.1256,-0.2137,1.4402,JRC
1455,5090,2M06383838+0655439,0.9053,0.7058,0.6743,-0.0938,-0.2758,1.4682,JRC
1456,4572,2M06395957+0956243,0.6988,0.8098,0.8738,-0.1173,-0.1312,0.8981,JRC
1457,4579,2M06400203-0544088,0.8993,0.9987,1.0338,-0.0044,-0.1977,1.1746,JRC
1458,4572,2M06400522+0950565,0.9719,0.8784,0.9233,0.001,-0.1315,1.597,JRC
1459,4572,2M06400961+0941434,0.6705,0.7969,0.833,-0.0656,-0.2911,1.1048,JRC
1460,4572,2M06402309+0927423,0.9356,0.9757,1.0291,0.0082,-0.0531,1.0742,JRC
1461,4572,2M06402926+0926114,0.7983,0.9197,0.9118,-0.0686,0.09699999999999999,1.0107,JRC
1462,4572,2M06402976+0942212,0.8649,0.956,0.9125,-0.1859,0.0397,1.3278,JRC
1463,4572,2M06403511+1004218,0.8998,0.9468,1.0084,0.0354,-0.0934,0.8407,JRC
1464,4572,2M06404179+0949523,0.8116,0.8487,0.8756,-0.015,-0.3962,1.5315,JRC
1465,4572,2M06404485+0957442,0.787,0.912,0.9815,0.0404,0.05,0.7448,JRC
1466,4572,2M06404516+0928444,0.9336,0.9809,1.0286,-0.0188,-0.0256,0.6848,JRC
1467,5159,2M06404621-0121106,0.9298,1.0311,1.0783,-0.0463,-0.0221,1.3438,JRC
1468,4572,2M06404837+0948385,0.6712,0.8127,0.8852,-0.0119,-0.0025,1.7079,JRC
1469,5159,2M06405533-0028592,0.8128,0.9357,0.9943,0.0579,0.1229,0.5333,JRC
1470,4572,2M06405542+0937237,0.8555,0.8707,0.9259999999999999,0.0339,-0.0476,1.1146,JRC
1471,4572,2M06405650+0954104,0.701,0.6852,0.6681,-0.068,-0.195,1.5743,JRC
1472,4572,2M06405677+0930150,0.6027,0.5183,0.591,-0.0259,-0.4266,1.5753,JRC
1473,4572,2M06405955+0939063,0.9444,0.9887,0.9891,-0.1648,0.0394,1.1188,JRC
1474,4157,2M06410205+0201484,0.9413,1.0048,1.0241,0.0193,0.0635,0.5682,JRC
1475,4572,2M06410357+1000353,0.877,0.9884,1.0097,0.0043,-0.0101,1.5123,JRC
1476,4572,2M06410360+0930290,0.501,0.6391,0.7204,-0.1769,-0.0261,0.8001,JRC
1477,4572,2M06410497+0950460,0.937,1.0348,1.0668,-0.0741,-0.0836,0.6874,JRC
1478,4572,2M06410622+0925036,0.9893,1.1204,1.1901,-0.0266,0.0705,0.6198,JRC
1479,4572,2M06410726+0958311,0.9996,1.0486,1.0946,-0.045,-0.5019,1.3602,JRC
1480,4572,2M06410798+0934469,0.675,0.7923,0.8403,-0.0586,-0.069,0.8915,JRC
1481,4572,2M06410821+0938303,0.7059,0.8246,0.9008,0.0581,-0.0569,0.7538,JRC
1482,4572,2M06410899+0931088,0.8103,0.8433,0.8581,-0.0407,0.0211,1.1321,JRC
1483,4572,2M06411336+0938137,0.6562,0.7806,0.8391,-0.0287,-0.273,1.0178,JRC
1484,4572,2M06411484+0932358,0.5031,0.6301,0.696,0.0621,-0.2028,1.1163,JRC
1485,4572,2M06411542+0946396,0.8391,0.8611,0.8926,0.0135,-0.0603,1.0633,JRC
1486,4572,2M06411599+0926094,0.9985,1.1302,1.1843,-0.0844,0.0977,0.5346,JRC
1487,5159,2M06411600-0019149,0.8802,0.9759,1.0002,-0.0749,-0.1184,1.5196,JRC
1488,4572,2M06411893+0927157,0.8201,0.9553,0.9988,-0.1096,0.0556,1.7354,JRC
1489,4572,2M06411928+0938071,0.5861,0.7178,0.6875,-0.1709,-0.0364,1.4689,JRC
1490,4157,2M06412352+0155135,0.9590000000000001,1.0248,0.9508,-0.07400000000000001,0.0658,0.7871,JRC
1491,4572,2M06412454+0937355,0.5797,0.7095,0.7701,-0.0197,-0.179,1.6483,JRC
1492,4617,2M06412910-0027192,0.7021,0.8224,0.888,0.02,-0.0814,0.8311,JRC
