LocationID	ApogeeID	Visit	SNR	xRng	R51	R101	R151	R151/101	R101/51
4253	2M07191806+0556151	8	23.3666	2.461	43.04	50.631	33.373	-0.181	0.071
4253	2M07191806+0556151	9	27.0757	2.806	10.489	14.155	15.977	0.053	0.13
4608	2M07204065+3026474	0	12.2613	38.884	6.739	3.464	4.007	0.063	-0.289
4608	2M07204065+3026474	1	54.9008	7.583	3.362	4.639	5.631	0.084	0.14
4608	2M07204065+3026474	2	58.0549	5.012	11.11	14.497	12.134	-0.077	0.116
4608	2M07204065+3026474	3	54.7095	24.741	7.691	2.976	3.546	0.076	-0.412
4582	2M07240918-0854337	0	37.233	4.7	4.777	6.735	8.095	0.08	0.149
4582	2M07240918-0854337	1	52.4165	3.422	11.735	16.1	18.352	0.057	0.137
4582	2M07240918-0854337	2	44.0895	4.7	5.492	7.684	9.313	0.084	0.146
4582	2M07240918-0854337	3	42.0775	4.8	5.457	7.65	9.305	0.085	0.147
4609	2M07250686+2435451	0	53.2189	17.87	3.77	3.099	3.737	0.081	-0.085
4609	2M07250686+2435451	1	75.7751	18.287	5.374	3.003	3.595	0.078	-0.253
4609	2M07250686+2435451	2	34.6526	28.173	4.169	3.074	3.64	0.073	-0.132
4609	2M07250686+2435451	3	42.8999	19.352	6.971	3.51	4.26	0.084	-0.298
4609	2M07250686+2435451	4	67.8467	19.696	6.768	3.515	4.289	0.086	-0.284
4609	2M07250686+2435451	5	74.9407	17.445	4.976	3.001	3.569	0.075	-0.22
4609	2M07261441+2237362	0	49.7274	2.775	6.435	8.952	10.75	0.079	0.143
4609	2M07261441+2237362	1	70.9945	3.812	6.709	9.095	10.708	0.071	0.132
4609	2M07261441+2237362	2	32.37	2.164	6.695	9.282	11.091	0.077	0.142
4609	2M07261441+2237362	3	46.9333	4.928	2.922	4.02	4.84	0.081	0.138
4609	2M07261441+2237362	4	55.2813	7.795	2.835	3.829	4.625	0.082	0.131
4609	2M07261441+2237362	5	62.3498	14.546	2.956	3.918	4.721	0.081	0.122
4609	2M07261441+2237362	6	39.3357	9.399	4.469	6.136	7.352	0.079	0.138
4609	2M07290870+2315415	0	64.8234	2.7	18.835	25.976	30.311	0.067	0.14
4609	2M07290870+2315415	1	82.242	2.15	13.572	17.747	19.139	0.033	0.116
4609	2M07290870+2315415	2	42.8884	3.536	4.065	5.636	6.789	0.081	0.142
4609	2M07290870+2315415	3	50.0645	1.084	3.814	5.341	6.403	0.079	0.146
4609	2M07290870+2315415	4	74.3039	1.084	3.664	5.148	6.246	0.084	0.148
4609	2M07290870+2315415	5	84.0199	1.538	13.357	18.55	22.251	0.079	0.143
4609	2M07290870+2315415	6	48.228	1.3	25.335	26.529	26.356	-0.003	0.02
4609	2M07301103+2342112	0	85.04	11.819	3.845	4.971	5.911	0.075	0.112
4609	2M07301103+2342112	1	112.673	14.208	2.321	2.81	3.367	0.079	0.083
4609	2M07301103+2342112	2	57.5456	11.875	3.063	3.972	4.8	0.082	0.113
4609	2M07301103+2342112	3	76.6421	4.964	3.992	5.368	6.356	0.073	0.129
4609	2M07301103+2342112	4	100.732	19.087	2.17	2.269	2.721	0.079	0.019
4609	2M07301103+2342112	6	72.7128	7.982	3.443	4.695	5.49	0.068	0.135
4610	2M07355627+1643023	0	113.005	8.108	5.398	7.294	8.883	0.086	0.131
4610	2M07355627+1643023	1	105.61	1.885	17.977	22.728	19.844	-0.059	0.102
4610	2M07355627+1643023	2	62.47	3.359	2.844	3.895	4.712	0.083	0.136
4610	2M07355627+1643023	3	99.6968	8.856	5.767	7.053	8.46	0.079	0.087
4610	2M07355627+1643023	4	106.78	13.646	8.526	6.087	7.327	0.08	-0.146
4610	2M07355627+1643023	5	25.3296	3.925	2.821	3.779	4.508	0.077	0.127
4147	2M07380093+2138364	0	26.08	1.955	7.159	9.972	12.113	0.084	0.144
4147	2M07380093+2138364	1	31.3034	3.479	3.286	4.605	5.537	0.08	0.147
4147	2M07380093+2138364	2	38.8472	2.173	3.493	4.921	5.947	0.082	0.149
4147	2M07380093+2138364	3	27.2648	4.583	22.439	28.136	32.521	0.063	0.098
4147	2M07380093+2138364	4	9.16027	9.173	6.148	8.206	9.642	0.07	0.125
4147	2M07380093+2138364	5	33.8635	2.643	38.474	48.023	44.406	-0.034	0.096
4147	2M07380093+2138364	6	22.3271	4.879	20.086	23.822	21.016	-0.054	0.074
4147	2M07380093+2138364	7	18.3064	2.827	10.834	13.552	13.001	-0.018	0.097
4147	2M07380093+2138364	8	29.68	9.062	16.861	22.098	25.934	0.07	0.117
4147	2M07380093+2138364	9	29.8503	0.997	24.054	30.965	33.878	0.039	0.11
4147	2M07380093+2138364	10	27.3664	0.997	23.074	29.492	28.703	-0.012	0.107
4147	2M07380093+2138364	11	16.3977	13.808	3.893	5.335	6.494	0.085	0.137
4147	2M07380093+2138364	12	20.5222	15.625	2.906	4.024	4.876	0.083	0.141
4147	2M07380093+2138364	13	15.8061	4.493	6.313	8.837	10.464	0.073	0.146
4147	2M07380093+2138364	14	33.0153	1.48	48.613	36.572	28.111	-0.114	-0.124
4147	2M07381910+2251256	0	25.8792	1.6	16.918	22.305	24.584	0.042	0.12
4147	2M07381910+2251256	1	28.9107	9.302	4.252	5.909	7.091	0.079	0.143
4147	2M07381910+2251256	2	37.8302	11.785	4.148	5.556	6.713	0.082	0.127
4147	2M07381910+2251256	3	26.4938	14.691	8.424	5.564	6.708	0.081	-0.18
4147	2M07381910+2251256	4	10.2794	6.588	5.14	7.106	8.511	0.078	0.141
4147	2M07381910+2251256	5	31.3926	10.774	4.519	6.286	7.601	0.083	0.143
4147	2M07381910+2251256	6	21.9569	8.837	4.131	5.514	6.617	0.079	0.125
4147	2M07381910+2251256	7	19.2232	17.922	7.221	4.943	6.004	0.084	-0.165
4147	2M07381910+2251256	8	28.8012	17.088	7.829	5.844	7.128	0.086	-0.127
4530	2M07404906+6607306	1	200.006	3.409	5.747	8.011	9.623	0.08	0.144
4530	2M07404906+6607306	2	176.563	1.216	20.002	26.127	26.491	0.006	0.116
4530	2M07404906+6607306	3	180.329	0.532	21.857	28.69	29.739	0.016	0.118
4222	2M07412047+3711185	0	33.8376	5.291	4.274	6.006	7.025	0.068	0.148
4222	2M07412047+3711185	1	40.057	5.736	4.308	5.902	6.94	0.07	0.137
4222	2M07412047+3711185	2	28.5389	10.353	3.141	4.164	4.658	0.049	0.123
4222	2M07412047+3711185	3	28.7211	0.621	12.195	15.385	17.325	0.052	0.101
4222	2M07412047+3711185	4	47.3637	2.079	12.186	16.723	20.054	0.079	0.137
4222	2M07412047+3711185	5	34.9637	2.079	11.957	15.735	18.929	0.08	0.119
4222	2M07412047+3711185	6	44.0752	2.079	11.573	16.11	19.565	0.084	0.144
4291	2M07412162+0910207	0	59.4562	15.93	3.287	4.138	5.026	0.084	0.1
4291	2M07412162+0910207	1	91.2373	14.183	2.955	3.784	4.626	0.087	0.107
4531	2M07413927+5305101	0	38.5828	12.822	2.484	3.41	4.127	0.083	0.138
4531	2M07413927+5305101	1	42.2968	5.574	2.388	3.336	4.083	0.088	0.145
4531	2M07413927+5305101	2	37.1631	12.948	2.364	3.273	3.88	0.074	0.141
4291	2M07421515+1045108	0	46.0135	8.456	2.718	3.79	4.607	0.085	0.144
4291	2M07421515+1045108	2	40.2652	7.949	2.81	3.895	4.636	0.076	0.142
4147	2M07441014+2205066	0	28.5502	3.845	10.462	13.854	15.07	0.037	0.122
4147	2M07441014+2205066	1	29.5677	0.0	14.806	18.525	18.174	-0.008	0.097
4147	2M07441014+2205066	2	38.4342	14.47	8.935	9.521	11.421	0.079	0.028
4147	2M07441014+2205066	3	33.617	6.359	9.519	13.277	15.96	0.08	0.145
4147	2M07441014+2205066	4	13.454	3.958	11.523	11.878	13.454	0.054	0.013
4147	2M07441014+2205066	5	40.5616	7.099	6.243	8.56	9.82	0.06	0.137
4147	2M07441014+2205066	6	23.275	5.7	6.952	9.17	10.051	0.04	0.12
4147	2M07441014+2205066	7	21.7485	2.258	20.8	24.795	26.018	0.021	0.076
4147	2M07441014+2205066	8	34.6896	12.807	13.537	11.585	13.318	0.061	-0.068
4529	2M07444028+7946423	0	212.575	10.75	3.383	4.748	5.774	0.085	0.147
4529	2M07444028+7946423	1	232.315	21.508	3.641	4.908	5.853	0.076	0.13
4531	2M07472538+5247100	0	40.814	0.543	10.748	14.675	15.463	0.023	0.135
4531	2M07472538+5247100	1	42.0628	9.0	3.506	4.812	5.861	0.086	0.138
4531	2M07472538+5247100	2	40.5119	2.768	39.627	39.971	21.258	-0.274	0.004
4291	2M07483499+0906114	0	97.9614	6.0	3.748	5.211	6.335	0.085	0.143
4291	2M07483499+0906114	1	110.292	0.0	15.636	20.707	24.86	0.079	0.122
4291	2M07483499+0906114	2	89.6585	0.955	19.586	25.009	29.127	0.066	0.106
4531	2M07541885+5200114	0	35.3434	6.031	2.947	4.022	4.9	0.086	0.135
4531	2M07541885+5200114	1	33.9674	17.278	2.268	2.685	3.24	0.082	0.073
4531	2M07541885+5200114	2	34.5578	4.561	4.502	6.093	7.255	0.076	0.131
4531	2M07551518+5355112	1	49.172	14.767	2.219	2.921	3.504	0.079	0.119
4531	2M07551518+5355112	2	49.0527	8.213	2.62	3.403	4.056	0.076	0.114
4532	2M07552365+3928120	0	62.6993	29.603	2.554	3.367	4.033	0.078	0.12
4532	2M07552365+3928120	1	67.9035	2.936	15.902	18.223	17.397	-0.02	0.059
4532	2M07552365+3928120	2	76.2515	15.77	2.852	2.785	3.371	0.083	-0.01
4532	2M07570825+4108547	1	399.82	0.0	14.886	19.686	22.694	0.062	0.121
4532	2M07570825+4108547	2	466.7	1.023	14.275	17.372	20.106	0.063	0.085
4294	2M07582829-1621447	0	51.0121	1.281	6.924	9.099	10.645	0.068	0.119
4294	2M07582829-1621447	2	42.5109	3.853	5.947	8.293	9.889	0.076	0.144
4532	2M08034828+3936100	0	49.3831	7.524	5.485	7.161	8.3	0.064	0.116
4532	2M08034828+3936100	1	48.5815	8.768	6.644	8.84	9.798	0.045	0.124
4532	2M08034828+3936100	2	66.969	4.5	13.17	18.068	21.504	0.076	0.137
4103	2M08100405+3220142	0	142.892	44.835	2.783	3.647	4.295	0.071	0.118
4103	2M08100405+3220142	1	163.178	9.6	9.041	10.536	11.424	0.035	0.066
4103	2M08100405+3220142	2	166.664	58.309	10.791	11.291	12.195	0.033	0.02
4103	2M08100405+3220142	3	145.424	46.284	3.973	5.128	6.01	0.069	0.111
4103	2M08100405+3220142	4	144.373	16.815	9.753	10.941	11.913	0.037	0.05
4103	2M08100405+3220142	5	137.055	16.13	2.506	3.395	4.036	0.075	0.132
4103	2M08100655+3127281	0	39.8359	5.396	2.599	3.573	4.292	0.08	0.138
4103	2M08100655+3127281	1	39.0427	10.256	2.896	3.952	4.768	0.082	0.135
4103	2M08100655+3127281	2	34.3113	6.927	2.553	3.413	4.142	0.084	0.126
4103	2M08100655+3127281	4	30.5274	4.232	2.345	3.174	3.87	0.086	0.131
4103	2M08100655+3127281	5	24.8155	5.639	2.328	3.258	3.941	0.083	0.146
4103	2M08100655+3127281	6	25.7007	8.976	3.024	4.236	5.069	0.078	0.146
4103	2M08100655+3127281	8	28.4388	10.122	2.992	4.191	5.126	0.087	0.146
4103	2M08100655+3127281	9	22.4227	14.118	3.058	4.284	5.219	0.086	0.146
4103	2M08100655+3127281	10	22.9575	3.923	3.337	4.618	5.639	0.087	0.141
4103	2M08100655+3127281	11	20.3123	1.9	3.04	4.249	4.931	0.065	0.145
4103	2M08103416+3152116	0	49.5181	2.55	21.483	25.429	24.673	-0.013	0.073
4103	2M08103416+3152116	1	50.7301	28.833	5.276	2.987	3.528	0.072	-0.247
4103	2M08103416+3152116	2	47.132	15.267	3.902	4.397	5.335	0.084	0.052
4103	2M08103416+3152116	3	27.2879	10.769	2.989	3.689	4.381	0.075	0.091
4103	2M08103416+3152116	4	42.4765	23.814	4.854	3.686	4.501	0.087	-0.12
4103	2M08103416+3152116	5	32.1572	18.79	3.985	3.656	4.447	0.085	-0.037
4103	2M08103416+3152116	6	41.3917	20.124	5.476	3.709	4.522	0.086	-0.169
4103	2M08103416+3152116	7	44.777	27.769	3.563	2.867	3.423	0.077	-0.094
4103	2M08103416+3152116	8	51.5172	2.585	28.624	34.63	34.563	-0.001	0.083
4103	2M08103416+3152116	9	40.4288	5.455	4.619	6.455	7.81	0.083	0.145
4103	2M08103416+3152116	10	39.3635	19.273	5.318	3.706	4.502	0.084	-0.157
4103	2M08103416+3152116	11	35.8871	2.591	17.701	20.246	20.709	0.01	0.058
4103	2M08113137+3101105	0	26.7447	1.211	2.806	3.905	4.734	0.084	0.144
4103	2M08113137+3101105	1	27.0443	4.166	3.807	5.313	6.43	0.083	0.145
4103	2M08113137+3101105	2	32.4958	3.175	7.361	10.071	12.037	0.077	0.136
4103	2M08113137+3101105	4	25.4848	3.254	2.443	3.412	4.153	0.085	0.145
4103	2M08122061+3106141	0	106.778	10.002	3.541	4.775	5.717	0.078	0.13
4103	2M08122061+3106141	1	109.743	19.125	6.428	4.141	4.929	0.076	-0.191
4103	2M08122061+3106141	2	84.0003	17.398	4.517	4.157	4.937	0.075	-0.036
4103	2M08122061+3106141	3	83.7567	18.531	13.618	5.26	6.377	0.084	-0.413
4103	2M08122061+3106141	4	77.0321	15.465	3.821	4.254	5.054	0.075	0.047
4103	2M08122061+3106141	5	90.8736	14.646	3.792	4.236	5.054	0.077	0.048
4103	2M08122061+3106141	6	84.1549	8.646	3.938	5.29	6.232	0.071	0.128
4103	2M08122061+3106141	7	81.878	15.638	4.416	4.292	5.102	0.075	-0.012
4103	2M08122061+3106141	8	77.1148	18.358	8.484	5.2	5.869	0.053	-0.213
4295	2M08132215-1246517	0	52.3817	2.473	4.902	6.881	8.234	0.078	0.147
4295	2M08132215-1246517	1	51.5463	1.071	5.993	8.318	9.906	0.076	0.142
4295	2M08132215-1246517	2	63.0165	9.904	15.661	15.783	17.36	0.041	0.003
4103	2M08145824+3212019	0	51.6727	59.77	7.423	7.423	7.423	0.0	0.0
4103	2M08145824+3212019	1	52.4831	106.969	31.599	31.599	31.599	0.0	0.0
4103	2M08145824+3212019	2	48.5302	107.029	27.239	27.239	27.239	0.0	0.0
4103	2M08145824+3212019	3	35.4089	86.786	12.031	12.031	12.031	0.0	0.0
4103	2M08145824+3212019	4	47.4885	111.071	7.682	7.682	7.682	0.0	0.0
4103	2M08145824+3212019	5	38.7777	247.497	23.707	23.707	23.707	0.0	0.0
4103	2M08145824+3212019	6	35.9592	167.476	13.105	13.105	13.105	0.0	0.0
4103	2M08145824+3212019	7	35.9386	69.904	15.982	15.982	15.982	0.0	0.0
4103	2M08145824+3212019	8	25.2912	278.777	14.594	14.594	14.594	0.0	0.0
4103	2M08145824+3212019	9	27.4926	112.984	5.485	5.485	5.485	0.0	0.0
4103	2M08145824+3212019	10	26.2469	123.16	5.707	5.707	5.707	0.0	0.0
4103	2M08145824+3212019	11	24.1148	247.976	13.878	13.878	13.878	0.0	0.0
4103	2M08165864+3202156	0	31.047	5.496	2.58	3.411	4.144	0.085	0.121
4103	2M08165864+3202156	1	33.4984	14.112	3.034	2.641	3.203	0.084	-0.06
4103	2M08165864+3202156	2	35.9928	9.204	2.697	3.617	4.384	0.084	0.127
4103	2M08165864+3202156	3	33.0641	4.767	13.53	17.427	17.142	-0.007	0.11
4103	2M08165864+3202156	4	31.9271	2.136	14.88	19.937	19.941	0.0	0.127
4103	2M08165864+3202156	5	29.3425	10.669	2.1	2.893	3.487	0.081	0.139
4534	2M08351992+1408333	1	246.324	8.78	15.397	19.866	15.699	-0.102	0.111
4534	2M08351992+1408333	2	233.55	2.01	18.765	21.057	14.861	-0.151	0.05
4267	2M08460130-1509051	0	55.897	3.911	2.225	3.036	3.666	0.082	0.135
4267	2M08460130-1509051	1	35.8438	6.109	10.637	13.265	14.112	0.027	0.096
4267	2M08460130-1509051	3	45.2216	4.056	2.801	3.894	4.759	0.087	0.143
4162	2M08464223+1205302	0	41.9211	1.58	3.056	4.303	5.257	0.087	0.149
4162	2M08464223+1205302	3	35.5963	1.282	6.264	8.759	10.385	0.074	0.146
4162	2M08464223+1205302	4	38.4293	1.927	4.263	5.97	7.012	0.07	0.146
4162	2M08464223+1205302	5	31.8062	3.343	20.145	26.981	29.767	0.043	0.127
4162	2M08464223+1205302	6	29.795	2.618	3.116	4.379	5.311	0.084	0.148
4162	2M08464223+1205302	7	37.7058	1.703	13.664	18.793	22.073	0.07	0.138
4162	2M08464223+1205302	8	52.2563	2.47	12.364	15.667	16.727	0.028	0.103
4162	2M08464223+1205302	9	32.0772	1.035	14.624	19.234	22.303	0.064	0.119
4162	2M08464223+1205302	10	32.3276	1.136	11.753	15.319	15.811	0.014	0.115
4162	2M08464223+1205302	11	32.5144	0.0	3.157	4.419	5.312	0.08	0.146
4162	2M08464223+1205302	12	56.5991	4.358	3.533	4.991	6.075	0.085	0.15
4162	2M08464223+1205302	13	26.3001	4.62	2.948	4.162	5.059	0.085	0.15
4162	2M08464223+1205302	14	32.5006	0.532	81.269	41.67	27.413	-0.182	-0.29
4162	2M08464223+1205302	15	38.4466	5.491	2.891	4.063	4.899	0.081	0.148
4162	2M08464223+1205302	16	48.3785	2.631	3.661	5.134	6.253	0.086	0.147
4162	2M08464223+1205302	17	32.1257	2.091	3.084	4.323	5.254	0.085	0.147
4162	2M08464223+1205302	18	38.3146	4.702	3.177	4.435	5.422	0.087	0.145
4162	2M08472585+1225091	0	24.7887	2.385	4.523	6.312	7.64	0.083	0.145
4162	2M08472585+1225091	1	24.1084	2.275	7.649	10.449	12.746	0.086	0.135
4162	2M08472585+1225091	2	11.2467	2.19	7.926	10.907	12.651	0.064	0.139
4162	2M08472585+1225091	3	21.5399	2.764	8.075	11.214	13.493	0.08	0.143
4162	2M08472585+1225091	4	24.7248	2.078	8.468	11.824	14.409	0.086	0.145
4162	2M08472585+1225091	5	20.6512	1.611	9.233	12.641	14.722	0.066	0.136
4162	2M08472585+1225091	6	17.3654	1.232	34.647	26.0	25.932	-0.001	-0.125
4162	2M08472585+1225091	7	26.5407	1.1	24.815	29.338	31.544	0.031	0.073
4162	2M08472585+1225091	8	26.3742	2.284	4.796	6.606	7.889	0.077	0.139
4162	2M08472585+1225091	9	21.3825	2.072	8.371	11.229	13.201	0.07	0.128
4162	2M08472585+1225091	10	17.8631	2.078	9.155	12.322	14.972	0.085	0.129
4162	2M08472585+1225091	11	18.462	1.038	40.324	51.049	48.486	-0.022	0.102
4162	2M08472585+1225091	12	28.477	1.045	37.464	43.674	41.206	-0.025	0.067
4162	2M08472585+1225091	13	12.4585	1.523	35.014	34.45	33.607	-0.011	-0.007
4162	2M08472585+1225091	14	17.2742	1.1	23.817	27.904	29.256	0.021	0.069
4162	2M08472585+1225091	15	21.6523	1.523	26.599	33.514	33.957	0.006	0.1
4162	2M08472585+1225091	16	28.7131	1.078	4.684	6.546	7.984	0.086	0.145
4162	2M08472585+1225091	17	23.8122	1.253	10.607	14.187	16.991	0.078	0.126
4162	2M08472585+1225091	18	21.4675	1.1	24.222	28.786	31.337	0.037	0.075
